price,premium,24h_volume,timestamp,type,expiry,symbol,exchange
66853.75,0.0091,3371763.0,1636408239.04105,MONTH,211126,BTC-USD-211126,Kraken Futures
66266.25,0.0,203085317.0,1636408301.993136,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68067.25,0.0272,10702319.0,1636408301.993136,QUARTER,211231,BTC-USD-211231,Kraken Futures
69653.0,0.0511,2805993.0,1636408301.993136,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66866.5,0.0091,3371763.0,1636408301.993136,MONTH,211126,BTC-USD-211126,Kraken Futures
66275.5,0.0,203085817.0,1636408364.8890743,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68067.0,0.027,10711818.0,1636408364.8890743,QUARTER,211231,BTC-USD-211231,Kraken Futures
69654.0,0.051,2805993.0,1636408364.8890743,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66866.5,0.0089,3371763.0,1636408364.8890743,MONTH,211126,BTC-USD-211126,Kraken Futures
66276.0,0.0,203067063.0,1636408427.8411214,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68067.0,0.027,10711818.0,1636408427.8411214,QUARTER,211231,BTC-USD-211231,Kraken Futures
69674.0,0.0513,2805993.0,1636408427.8411214,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66866.5,0.0089,3371763.0,1636408427.8411214,MONTH,211126,BTC-USD-211126,Kraken Futures
66296.5,0.0,202879733.0,1636408490.6250522,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68071.5,0.0268,10710018.0,1636408490.6250522,QUARTER,211231,BTC-USD-211231,Kraken Futures
69681.75,0.0511,2798517.0,1636408490.6250522,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66881.25,0.0088,3371763.0,1636408490.6250522,MONTH,211126,BTC-USD-211126,Kraken Futures
66269.25,0.0,202704871.0,1636408555.8731112,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68060.75,0.027,10708046.0,1636408555.8731112,QUARTER,211231,BTC-USD-211231,Kraken Futures
69675.5,0.0514,2798517.0,1636408555.8731112,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66860.0,0.0089,3371763.0,1636408555.8731112,MONTH,211126,BTC-USD-211126,Kraken Futures
66279.5,0.0,202657676.0,1636408620.6730535,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68060.75,0.0269,10706722.0,1636408620.6730535,QUARTER,211231,BTC-USD-211231,Kraken Futures
69675.5,0.0512,2798517.0,1636408620.6730535,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66860.0,0.0088,3371763.0,1636408620.6730535,MONTH,211126,BTC-USD-211126,Kraken Futures
66208.0,0.0,202937141.0,1636408683.954019,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67979.0,0.0267,10706722.0,1636408683.954019,QUARTER,211231,BTC-USD-211231,Kraken Futures
69593.5,0.0511,2883016.0,1636408683.954019,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66780.25,0.0086,3373749.0,1636408683.954019,MONTH,211126,BTC-USD-211126,Kraken Futures
66185.0,0.0,202935621.0,1636408746.9451048,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67976.75,0.0271,10706222.0,1636408746.9451048,QUARTER,211231,BTC-USD-211231,Kraken Futures
69606.75,0.0517,2883016.0,1636408746.9451048,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66772.5,0.0089,3373749.0,1636408746.9451048,MONTH,211126,BTC-USD-211126,Kraken Futures
66155.75,0.0,202871274.0,1636408812.5852556,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67942.0,0.027,10706097.0,1636408812.5852556,QUARTER,211231,BTC-USD-211231,Kraken Futures
69608.25,0.0522,2958957.0,1636408812.5852556,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66749.0,0.009,3373749.0,1636408812.5852556,MONTH,211126,BTC-USD-211126,Kraken Futures
66195.0,0.0,202856046.0,1636408875.817148,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67966.75,0.0268,10706322.0,1636408875.817148,QUARTER,211231,BTC-USD-211231,Kraken Futures
69641.0,0.0521,2975310.0,1636408875.817148,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66781.75,0.0089,3373749.0,1636408875.817148,MONTH,211126,BTC-USD-211126,Kraken Futures
66197.25,0.0,202740882.0,1636408941.761053,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67966.75,0.0267,10706322.0,1636408941.761053,QUARTER,211231,BTC-USD-211231,Kraken Futures
69628.75,0.0518,2975310.0,1636408941.761053,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66773.0,0.0087,3373749.0,1636408941.761053,MONTH,211126,BTC-USD-211126,Kraken Futures
66198.0,0.0,202608879.0,1636409005.2490752,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67967.75,0.0267,10706322.0,1636409005.2490752,QUARTER,211231,BTC-USD-211231,Kraken Futures
69628.75,0.0518,2975310.0,1636409005.2490752,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66783.5,0.0088,3373749.0,1636409005.2490752,MONTH,211126,BTC-USD-211126,Kraken Futures
66183.75,0.0,202608379.0,1636409068.64912,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67969.75,0.027,10706322.0,1636409068.64912,QUARTER,211231,BTC-USD-211231,Kraken Futures
69628.25,0.052,2971310.0,1636409068.64912,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66775.0,0.0089,3373749.0,1636409068.64912,MONTH,211126,BTC-USD-211126,Kraken Futures
66204.0,0.0,202611480.0,1636409131.7130096,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67994.25,0.027,10726322.0,1636409131.7130096,QUARTER,211231,BTC-USD-211231,Kraken Futures
69627.75,0.0517,2974892.0,1636409131.7130096,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66789.25,0.0088,3373749.0,1636409131.7130096,MONTH,211126,BTC-USD-211126,Kraken Futures
66182.0,0.0,202584093.0,1636409195.225211,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67981.25,0.0272,10726322.0,1636409195.225211,QUARTER,211231,BTC-USD-211231,Kraken Futures
69626.25,0.052,2974892.0,1636409195.225211,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66775.25,0.009,3373749.0,1636409195.225211,MONTH,211126,BTC-USD-211126,Kraken Futures
66187.75,0.0,202497525.0,1636409260.921071,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67981.0,0.0271,10726197.0,1636409260.921071,QUARTER,211231,BTC-USD-211231,Kraken Futures
69626.25,0.052,2977492.0,1636409260.921071,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66775.5,0.0089,3373749.0,1636409260.921071,MONTH,211126,BTC-USD-211126,Kraken Futures
66205.5,0.0,202500210.0,1636409324.3770466,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67989.5,0.0269,10726197.0,1636409324.3770466,QUARTER,211231,BTC-USD-211231,Kraken Futures
69645.0,0.052,2986474.0,1636409324.3770466,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66777.25,0.0086,3373749.0,1636409324.3770466,MONTH,211126,BTC-USD-211126,Kraken Futures
66218.5,0.0,202513141.0,1636409387.3850508,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68005.25,0.027,10726197.0,1636409387.3850508,QUARTER,211231,BTC-USD-211231,Kraken Futures
69644.0,0.0517,2986474.0,1636409387.3850508,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66801.25,0.0088,3373749.0,1636409387.3850508,MONTH,211126,BTC-USD-211126,Kraken Futures
66219.0,0.0,202456942.0,1636409450.4490292,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68006.75,0.027,10726197.0,1636409450.4490292,QUARTER,211231,BTC-USD-211231,Kraken Futures
69644.0,0.0517,2986474.0,1636409450.4490292,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66799.25,0.0088,3373749.0,1636409450.4490292,MONTH,211126,BTC-USD-211126,Kraken Futures
66234.0,0.0,202437151.0,1636409513.907388,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68015.75,0.0269,10726197.0,1636409513.907388,QUARTER,211231,BTC-USD-211231,Kraken Futures
69644.0,0.0515,2986474.0,1636409513.907388,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66815.0,0.0088,3373749.0,1636409513.907388,MONTH,211126,BTC-USD-211126,Kraken Futures
66247.75,0.0,202420201.0,1636409576.889102,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68026.0,0.0268,10726197.0,1636409576.889102,QUARTER,211231,BTC-USD-211231,Kraken Futures
69658.25,0.0515,2986474.0,1636409576.889102,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66834.75,0.0089,3373749.0,1636409576.889102,MONTH,211126,BTC-USD-211126,Kraken Futures
66258.0,0.0,202413884.0,1636409642.137105,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68036.75,0.0268,10726197.0,1636409642.137105,QUARTER,211231,BTC-USD-211231,Kraken Futures
69658.5,0.0513,2986474.0,1636409642.137105,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66854.0,0.009,3373749.0,1636409642.137105,MONTH,211126,BTC-USD-211126,Kraken Futures
66302.0,0.0,202423788.0,1636409707.55304,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68059.75,0.0265,10726197.0,1636409707.55304,QUARTER,211231,BTC-USD-211231,Kraken Futures
69682.5,0.051,2986474.0,1636409707.55304,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66893.75,0.0089,3373749.0,1636409707.55304,MONTH,211126,BTC-USD-211126,Kraken Futures
66232.25,0.0,202453150.0,1636409773.236991,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68024.5,0.0271,10726197.0,1636409773.236991,QUARTER,211231,BTC-USD-211231,Kraken Futures
69682.25,0.0521,2986474.0,1636409773.236991,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66864.0,0.0095,3373749.0,1636409773.236991,MONTH,211126,BTC-USD-211126,Kraken Futures
66239.0,0.0,202436618.0,1636409836.145213,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68016.75,0.0268,10726197.0,1636409836.145213,QUARTER,211231,BTC-USD-211231,Kraken Futures
69682.0,0.052,2986474.0,1636409836.145213,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66865.25,0.0095,3373749.0,1636409836.145213,MONTH,211126,BTC-USD-211126,Kraken Futures
66241.75,0.0,202436087.0,1636409899.209049,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68023.5,0.0269,10726197.0,1636409899.209049,QUARTER,211231,BTC-USD-211231,Kraken Futures
69682.25,0.0519,2986474.0,1636409899.209049,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66865.25,0.0094,3373749.0,1636409899.209049,MONTH,211126,BTC-USD-211126,Kraken Futures
66245.5,0.0,202452060.0,1636409963.057173,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68038.5,0.0271,10726197.0,1636409963.057173,QUARTER,211231,BTC-USD-211231,Kraken Futures
69715.25,0.0524,2986474.0,1636409963.057173,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66867.5,0.0094,3373749.0,1636409963.057173,MONTH,211126,BTC-USD-211126,Kraken Futures
66238.25,0.0,202446417.0,1636410026.1211824,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68035.75,0.0271,10726197.0,1636410026.1211824,QUARTER,211231,BTC-USD-211231,Kraken Futures
69702.5,0.0523,2986474.0,1636410026.1211824,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66867.5,0.0095,3373749.0,1636410026.1211824,MONTH,211126,BTC-USD-211126,Kraken Futures
66190.5,0.0,202475926.0,1636410088.96108,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67987.5,0.0271,10726197.0,1636410088.96108,QUARTER,211231,BTC-USD-211231,Kraken Futures
69701.25,0.053,3038473.0,1636410088.96108,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66799.0,0.0092,3373749.0,1636410088.96108,MONTH,211126,BTC-USD-211126,Kraken Futures
66137.5,0.0,202609233.0,1636410152.4756527,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67921.75,0.027,10726197.0,1636410152.4756527,QUARTER,211231,BTC-USD-211231,Kraken Futures
69647.0,0.0531,3075265.0,1636410152.4756527,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66776.25,0.0097,3373749.0,1636410152.4756527,MONTH,211126,BTC-USD-211126,Kraken Futures
66135.25,0.0,202729747.0,1636410215.369098,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67937.25,0.0272,10726197.0,1636410215.369098,QUARTER,211231,BTC-USD-211231,Kraken Futures
69645.25,0.0531,3081062.0,1636410215.369098,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66781.5,0.0098,3373749.0,1636410215.369098,MONTH,211126,BTC-USD-211126,Kraken Futures
66112.0,0.0,202785263.0,1636410278.2651677,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67899.5,0.027,10726197.0,1636410278.2651677,QUARTER,211231,BTC-USD-211231,Kraken Futures
69626.25,0.0532,3086281.0,1636410278.2651677,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66739.5,0.0095,3375819.0,1636410278.2651677,MONTH,211126,BTC-USD-211126,Kraken Futures
66104.25,0.0,202840926.0,1636410341.497142,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67914.0,0.0274,10726197.0,1636410341.497142,QUARTER,211231,BTC-USD-211231,Kraken Futures
69625.75,0.0533,3095499.0,1636410341.497142,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66733.5,0.0095,3375824.0,1636410341.497142,MONTH,211126,BTC-USD-211126,Kraken Futures
66136.25,0.0,202841567.0,1636410404.973886,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67913.5,0.0269,10726197.0,1636410404.973886,QUARTER,211231,BTC-USD-211231,Kraken Futures
69637.0,0.0529,3096399.0,1636410404.973886,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66755.5,0.0094,3382583.0,1636410404.973886,MONTH,211126,BTC-USD-211126,Kraken Futures
66199.75,0.0,203045934.0,1636410468.4410214,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67986.0,0.027,10727546.0,1636410468.4410214,QUARTER,211231,BTC-USD-211231,Kraken Futures
69667.0,0.0524,3099400.0,1636410468.4410214,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66789.25,0.0089,3382583.0,1636410468.4410214,MONTH,211126,BTC-USD-211126,Kraken Futures
66193.25,0.0,202990417.0,1636410532.0090852,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67988.75,0.0271,10727546.0,1636410532.0090852,QUARTER,211231,BTC-USD-211231,Kraken Futures
69666.75,0.0525,3099400.0,1636410532.0090852,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66789.25,0.009,3382583.0,1636410532.0090852,MONTH,211126,BTC-USD-211126,Kraken Futures
66209.5,0.0,202973324.0,1636410594.8664904,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68006.25,0.0271,10727546.0,1636410594.8664904,QUARTER,211231,BTC-USD-211231,Kraken Futures
69666.75,0.0522,3099400.0,1636410594.8664904,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66789.25,0.0088,3382583.0,1636410594.8664904,MONTH,211126,BTC-USD-211126,Kraken Futures
66214.25,0.0,202971153.0,1636410657.7450688,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68001.75,0.027,10727546.0,1636410657.7450688,QUARTER,211231,BTC-USD-211231,Kraken Futures
69667.0,0.0521,3099400.0,1636410657.7450688,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66789.25,0.0087,3382583.0,1636410657.7450688,MONTH,211126,BTC-USD-211126,Kraken Futures
66224.5,0.0,202957147.0,1636410720.5850828,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67992.5,0.0267,10727546.0,1636410720.5850828,QUARTER,211231,BTC-USD-211231,Kraken Futures
69667.0,0.052,3099400.0,1636410720.5850828,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66805.75,0.0088,3382583.0,1636410720.5850828,MONTH,211126,BTC-USD-211126,Kraken Futures
66218.0,0.0,202963824.0,1636410783.7050588,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68011.5,0.0271,10727546.0,1636410783.7050588,QUARTER,211231,BTC-USD-211231,Kraken Futures
69667.0,0.0521,3099400.0,1636410783.7050588,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66816.5,0.009,3382583.0,1636410783.7050588,MONTH,211126,BTC-USD-211126,Kraken Futures
66218.0,0.0,202963860.0,1636410846.71305,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68015.25,0.0271,10727546.0,1636410846.71305,QUARTER,211231,BTC-USD-211231,Kraken Futures
69691.5,0.0525,3099400.0,1636410846.71305,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66816.5,0.009,3382583.0,1636410846.71305,MONTH,211126,BTC-USD-211126,Kraken Futures
66221.5,0.0,202963860.0,1636410910.0571673,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68004.0,0.0269,10727546.0,1636410910.0571673,QUARTER,211231,BTC-USD-211231,Kraken Futures
69692.0,0.0524,3099400.0,1636410910.0571673,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66842.25,0.0094,3382583.0,1636410910.0571673,MONTH,211126,BTC-USD-211126,Kraken Futures
66237.75,0.0,202962144.0,1636410973.2370577,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68020.5,0.0269,10727546.0,1636410973.2370577,QUARTER,211231,BTC-USD-211231,Kraken Futures
69692.0,0.0521,3099400.0,1636410973.2370577,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66850.25,0.0092,3382578.0,1636410973.2370577,MONTH,211126,BTC-USD-211126,Kraken Futures
66275.5,0.0,203082430.0,1636411036.1851597,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68051.25,0.0268,10727546.0,1636411036.1851597,QUARTER,211231,BTC-USD-211231,Kraken Futures
69705.0,0.0517,3099400.0,1636411036.1851597,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66884.5,0.0092,3382578.0,1636411036.1851597,MONTH,211126,BTC-USD-211126,Kraken Futures
66303.25,0.0,203295113.0,1636411099.4321833,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68069.5,0.0266,10727546.0,1636411099.4321833,QUARTER,211231,BTC-USD-211231,Kraken Futures
69705.0,0.0513,3099400.0,1636411099.4321833,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66905.75,0.0091,3380353.0,1636411099.4321833,MONTH,211126,BTC-USD-211126,Kraken Futures
66347.0,0.0,203296613.0,1636411162.929096,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68101.0,0.0264,10742046.0,1636411162.929096,QUARTER,211231,BTC-USD-211231,Kraken Futures
69731.0,0.051,3099400.0,1636411162.929096,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66927.75,0.0088,3380353.0,1636411162.929096,MONTH,211126,BTC-USD-211126,Kraken Futures
66471.75,0.0,203417919.0,1636411225.9371152,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68216.0,0.0262,10752046.0,1636411225.9371152,QUARTER,211231,BTC-USD-211231,Kraken Futures
69851.5,0.0508,3109400.0,1636411225.9371152,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
67011.75,0.0081,3380353.0,1636411225.9371152,MONTH,211126,BTC-USD-211126,Kraken Futures
66424.5,0.0,203550869.0,1636411288.9492064,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68208.75,0.0269,10761204.0,1636411288.9492064,QUARTER,211231,BTC-USD-211231,Kraken Futures
69860.5,0.0517,3109400.0,1636411288.9492064,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
67013.75,0.0089,3380353.0,1636411288.9492064,MONTH,211126,BTC-USD-211126,Kraken Futures
66416.5,0.0,203854492.0,1636411352.905116,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68192.5,0.0267,10761204.0,1636411352.905116,QUARTER,211231,BTC-USD-211231,Kraken Futures
69803.0,0.051,3154674.0,1636411352.905116,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66995.75,0.0087,3380353.0,1636411352.905116,MONTH,211126,BTC-USD-211126,Kraken Futures
66395.0,0.0,203857775.0,1636411416.361225,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68182.75,0.0269,10761204.0,1636411416.361225,QUARTER,211231,BTC-USD-211231,Kraken Futures
69789.0,0.0511,3154674.0,1636411416.361225,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66983.25,0.0089,3380353.0,1636411416.361225,MONTH,211126,BTC-USD-211126,Kraken Futures
66356.25,0.0,203858960.0,1636411479.5210807,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68147.25,0.027,10761204.0,1636411479.5210807,QUARTER,211231,BTC-USD-211231,Kraken Futures
69795.0,0.0518,3154674.0,1636411479.5210807,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66950.5,0.009,3380353.0,1636411479.5210807,MONTH,211126,BTC-USD-211126,Kraken Futures
66480.0,0.0,203871556.0,1636411543.6970224,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68230.75,0.0263,10764540.0,1636411543.6970224,QUARTER,211231,BTC-USD-211231,Kraken Futures
69866.25,0.0509,3156074.0,1636411543.6970224,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
67055.75,0.0087,3380348.0,1636411543.6970224,MONTH,211126,BTC-USD-211126,Kraken Futures
66457.5,0.0,203967667.0,1636411606.8170433,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68233.25,0.0267,10783304.0,1636411606.8170433,QUARTER,211231,BTC-USD-211231,Kraken Futures
69842.0,0.0509,3218441.0,1636411606.8170433,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
67035.5,0.0087,3380343.0,1636411606.8170433,MONTH,211126,BTC-USD-211126,Kraken Futures
66446.5,0.0,204049355.0,1636411669.8250656,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68233.25,0.0269,10783904.0,1636411669.8250656,QUARTER,211231,BTC-USD-211231,Kraken Futures
69855.75,0.0513,3229605.0,1636411669.8250656,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
67035.25,0.0089,3380343.0,1636411669.8250656,MONTH,211126,BTC-USD-211126,Kraken Futures
66464.0,0.0,204042530.0,1636411732.8413262,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68235.75,0.0267,10785904.0,1636411732.8413262,QUARTER,211231,BTC-USD-211231,Kraken Futures
69864.25,0.0512,3229605.0,1636411732.8413262,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
67042.0,0.0087,3380343.0,1636411732.8413262,MONTH,211126,BTC-USD-211126,Kraken Futures
66491.25,0.0,204038235.0,1636411795.6731615,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68258.75,0.0266,10785904.0,1636411795.6731615,QUARTER,211231,BTC-USD-211231,Kraken Futures
69899.0,0.0513,3230023.0,1636411795.6731615,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
67064.5,0.0086,3380338.0,1636411795.6731615,MONTH,211126,BTC-USD-211126,Kraken Futures
66492.25,0.0,204036435.0,1636411858.5131214,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68261.0,0.0266,10785904.0,1636411858.5131214,QUARTER,211231,BTC-USD-211231,Kraken Futures
69897.75,0.0512,3230023.0,1636411858.5131214,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
67070.25,0.0087,3380338.0,1636411858.5131214,MONTH,211126,BTC-USD-211126,Kraken Futures
66537.5,0.0,204058407.0,1636411921.5771377,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68326.0,0.0269,10787404.0,1636411921.5771377,QUARTER,211231,BTC-USD-211231,Kraken Futures
69956.75,0.0514,3232497.0,1636411921.5771377,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
67124.75,0.0088,3382838.0,1636411921.5771377,MONTH,211126,BTC-USD-211126,Kraken Futures
66509.75,0.0,204050184.0,1636411985.0331423,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68286.75,0.0267,10789820.0,1636411985.0331423,QUARTER,211231,BTC-USD-211231,Kraken Futures
69946.75,0.0517,3234388.0,1636411985.0331423,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
67115.75,0.0091,3382838.0,1636411985.0331423,MONTH,211126,BTC-USD-211126,Kraken Futures
66562.5,0.0,204105128.0,1636412048.1531107,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68333.0,0.0266,10799819.0,1636412048.1531107,QUARTER,211231,BTC-USD-211231,Kraken Futures
